# lambda	calibration	sensitivity
4.154781000000033373e+02 1.339356190763553792e-02 7.790372600466335484e+01
4.155781000000033600e+02 1.345900892906428011e-02 7.744891542192596035e+01
4.156781000000033828e+02 1.352506006510304296e-02 7.700239429816994630e+01
4.157781000000034055e+02 1.359127082181623043e-02 7.655806343601540220e+01
4.158781000000034282e+02 1.365748157852941617e-02 7.611373257386085811e+01
4.159781000000034510e+02 1.372372357715412328e-02 7.567340963620732452e+01
4.160781000000034737e+02 1.379001239961323219e-02 7.523909357790255115e+01
4.161781000000034965e+02 1.385630122207233937e-02 7.480477751959777777e+01
4.162781000000035192e+02 1.392259885010484026e-02 7.437055571274838428e+01
4.163781000000035419e+02 1.398979546363211986e-02 7.394595629929425229e+01
4.164781000000035647e+02 1.405699207715940119e-02 7.352135688584012030e+01
4.165781000000035874e+02 1.412418869068668079e-02 7.309675747238597410e+01
4.166781000000036101e+02 1.419044503629449464e-02 7.267789442500253472e+01
4.167781000000036329e+02 1.425612312928009086e-02 7.226255916863877360e+01
4.168781000000036556e+02 1.432180122226568708e-02 7.184722391227501248e+01
4.169781000000036784e+02 1.438745670227717030e-02 7.143390854189863148e+01
4.170781000000037011e+02 1.445303578491157447e-02 7.102741730666996034e+01
4.171781000000037238e+02 1.451861486754597863e-02 7.062092607144130341e+01
4.172781000000037466e+02 1.458419395018038453e-02 7.021443483621264647e+01
4.173781000000037693e+02 1.465176435178212368e-02 6.981502585030692387e+01
4.174781000000037920e+02 1.471971971003376879e-02 6.941698598658497588e+01
4.175781000000038148e+02 1.478767506828541391e-02 6.901894612286301367e+01
4.176781000000038375e+02 1.485411640141523840e-02 6.862457842120349483e+01
4.177781000000038603e+02 1.491868989917929066e-02 6.823474102361237215e+01
4.178781000000038830e+02 1.498326339694334292e-02 6.784490362602124947e+01
4.179781000000039057e+02 1.504785570672204781e-02 6.745552734895520075e+01
4.180781000000039285e+02 1.511275923983064658e-02 6.707377978513163441e+01
4.181781000000039512e+02 1.517766277293924534e-02 6.669203222130806807e+01
4.182781000000039739e+02 1.524256630604784411e-02 6.631028465748450174e+01
4.183781000000039967e+02 1.530984268395304757e-02 6.593390527561842873e+01
4.184781000000040194e+02 1.537830541307242012e-02 6.556020982368836769e+01
4.185781000000040422e+02 1.544676814219179267e-02 6.518651437175832086e+01
4.186781000000040649e+02 1.551393001115472167e-02 6.481503319959055887e+01
4.187781000000040876e+02 1.557768255070116070e-02 6.444935527160126298e+01
4.188781000000041104e+02 1.564143509024759973e-02 6.408367734361198131e+01
4.189781000000041331e+02 1.570518762979403876e-02 6.371799941562268543e+01
4.190781000000041558e+02 1.576958549964720818e-02 6.335923567005166035e+01
4.191781000000041786e+02 1.583406666613192820e-02 6.300136437924277288e+01
4.192781000000042013e+02 1.589854783261665169e-02 6.264349308843388542e+01
4.193781000000042241e+02 1.596518476709596346e-02 6.228945979996576909e+01
4.194781000000042468e+02 1.603401680141471747e-02 6.193933453793795252e+01
4.195781000000042695e+02 1.610284883573347148e-02 6.158920927591013594e+01
4.196781000000042923e+02 1.617110436832724582e-02 6.123988632537099619e+01
4.197781000000043150e+02 1.623444591002939225e-02 6.089740212513704165e+01
4.198781000000043377e+02 1.629778745173153520e-02 6.055491792490308001e+01
4.199781000000043605e+02 1.636112899343367816e-02 6.021243372466911836e+01
4.200781000000043832e+02 1.642520080360274776e-02 5.987531524332531774e+01
4.201781000000044060e+02 1.648956445745358365e-02 5.954034111193935530e+01
4.202781000000044287e+02 1.655392811130442302e-02 5.920536698055339286e+01
4.203781000000044514e+02 1.661982425438814429e-02 5.887272239546937413e+01
4.204781000000044742e+02 1.668891387497247608e-02 5.854493223516190170e+01
4.205781000000044969e+02 1.675800349555680788e-02 5.821714207485442927e+01
4.206781000000045196e+02 1.682709311614113620e-02 5.788935191454696394e+01
4.207781000000045424e+02 1.689077026551119923e-02 5.756786143965415192e+01
4.208781000000045651e+02 1.695406352166530656e-02 5.724681778588935543e+01
4.209781000000045879e+02 1.701735677781941736e-02 5.692577413212455895e+01
4.210781000000046106e+02 1.708129095987493545e-02 5.660813541777660163e+01
4.211781000000046333e+02 1.714576238864183241e-02 5.629335084382164212e+01
4.212781000000046561e+02 1.721023381740872590e-02 5.597856626986668260e+01
4.213781000000046788e+02 1.727542730962072434e-02 5.566470720006256556e+01
4.214781000000047015e+02 1.734460641503959843e-02 5.535595668628858590e+01
4.215781000000047243e+02 1.741378552045847600e-02 5.504720617251460624e+01
4.216781000000047470e+02 1.748296462587735009e-02 5.473845565874063368e+01
4.217781000000047698e+02 1.754777952263835566e-02 5.443424466263073214e+01
4.218781000000047925e+02 1.761124017545417572e-02 5.413144231005567519e+01
4.219781000000048152e+02 1.767470082826999578e-02 5.382863995748061825e+01
4.220781000000048380e+02 1.773860606750659805e-02 5.352806882972077318e+01
4.221781000000048607e+02 1.780325864102141192e-02 5.323124831311066174e+01
4.222781000000048834e+02 1.786791121453622233e-02 5.293442779650055030e+01
4.223781000000049062e+02 1.793256378805103274e-02 5.263760727989043886e+01
4.224781000000049289e+02 1.800146928568691074e-02 5.234670252835615400e+01
4.225781000000049517e+02 1.807044930188558829e-02 5.205590143122500280e+01
4.226781000000049744e+02 1.813942931808426931e-02 5.176510033409385159e+01
4.227781000000049971e+02 1.820526757337741566e-02 5.147781428495984812e+01
4.228781000000050199e+02 1.826894575538448237e-02 5.119294495737348427e+01
4.229781000000050426e+02 1.833262393739154561e-02 5.090807562978712042e+01
4.230781000000050653e+02 1.839652250260919233e-02 5.062437599511772390e+01
4.231781000000050881e+02 1.846128958827023339e-02 5.034528606827581854e+01
4.232781000000051108e+02 1.852605667393127445e-02 5.006619614143391317e+01
4.233781000000051336e+02 1.859082375959231551e-02 4.978710621459200780e+01
4.234781000000051563e+02 1.865850769084909100e-02 4.951265164592715706e+01
4.235781000000051790e+02 1.872686611055210046e-02 4.923926895283199201e+01
4.236781000000052018e+02 1.879522453025511339e-02 4.896588625973682696e+01
4.237781000000052245e+02 1.886167018006213586e-02 4.869490018534631304e+01
4.238781000000052472e+02 1.892549918964022901e-02 4.842719264902206788e+01
4.239781000000052700e+02 1.898932819921832216e-02 4.815948511269782273e+01
4.240781000000052927e+02 1.905318581354294161e-02 4.789195954118068954e+01
4.241781000000053155e+02 1.911790872144846290e-02 4.762993840506921828e+01
4.242781000000053382e+02 1.918263162935398419e-02 4.736791726895775412e+01
4.243781000000053609e+02 1.924735453725950549e-02 4.710589613284628996e+01
4.244781000000053837e+02 1.931366812737363853e-02 4.684755669382935395e+01
4.245781000000054064e+02 1.938086792322621724e-02 4.659126841316115275e+01
4.246781000000054291e+02 1.944806771907879595e-02 4.633498013249295866e+01
4.247781000000054519e+02 1.951443235969744366e-02 4.608011155928837610e+01
4.248781000000054746e+02 1.957832211934950814e-02 4.582945011649147204e+01
4.249781000000054973e+02 1.964221187900157262e-02 4.557878867369456799e+01
4.250781000000055201e+02 1.970610163865363709e-02 4.532812723089767104e+01
4.251781000000055428e+02 1.977053270544286423e-02 4.508213593433614363e+01
4.252781000000055656e+02 1.983505043161132297e-02 4.483689229459617565e+01
4.253781000000055883e+02 1.989956815777977825e-02 4.459164865485620766e+01
4.254781000000056110e+02 1.996452993410010798e-02 4.434887887715681387e+01
4.255781000000056338e+02 2.002998800619169503e-02 4.410887402874352148e+01
4.256781000000056565e+02 2.009544607828328555e-02 4.386886918033022909e+01
4.257781000000056792e+02 2.016077943888916132e-02 4.362927670657186496e+01
4.258781000000057020e+02 2.022472273525348016e-02 4.339428065998827577e+01
4.259781000000057247e+02 2.028866603161779553e-02 4.315928461340468658e+01
4.260781000000057475e+02 2.035260932798211436e-02 4.292428856682110450e+01
4.261781000000057702e+02 2.041676960747081104e-02 4.269265010767536950e+01
4.262781000000057929e+02 2.048102626401704027e-02 4.246250298292988390e+01
4.263781000000058157e+02 2.054528292056326949e-02 4.223235585818439830e+01
4.264781000000058384e+02 2.060921628236901670e-02 4.200364870137226347e+01
4.265781000000058611e+02 2.067240437259423858e-02 4.177826101451496044e+01
4.266781000000058839e+02 2.073559246281946392e-02 4.155287332765765029e+01
4.267781000000059066e+02 2.079878055304468579e-02 4.132748564080034015e+01
4.268781000000059294e+02 2.086288741341043446e-02 4.110640355679768732e+01
4.269781000000059521e+02 2.092708220953656481e-02 4.088573356331064446e+01
4.270781000000059748e+02 2.099127700566269517e-02 4.066506356982360870e+01
4.271781000000059976e+02 2.105537302814740677e-02 4.859317902624790975e+01
4.272781000000060203e+02 2.111937887783271045e-02 6.396051394702717374e+01
4.273781000000060430e+02 2.118338472751801413e-02 7.932784886780643774e+01
4.274781000000060658e+02 2.124749594821592411e-02 4.183284968443678054e+01
4.275781000000060885e+02 2.130835807680324032e-02 5.691069343112202716e+01
4.276781000000061113e+02 2.136922020539055653e-02 7.198853717780727379e+01
4.277781000000061340e+02 2.142959242886683172e-02 5.861558739968974407e+01
4.278781000000061567e+02 2.149312504681912678e-02 5.010376212897697457e+01
4.279781000000061795e+02 2.155812321597131223e-02 6.489938211403421064e+01
4.280781000000062022e+02 2.162312138512349768e-02 7.969500209909143962e+01
4.281781000000062249e+02 2.168804724805898157e-02 4.353890632646186987e+01
4.282781000000062477e+02 2.175250744305565198e-02 5.805607775187736053e+01
4.283781000000062704e+02 2.181696763805232239e-02 7.257324917729285119e+01
4.284781000000062932e+02 2.188251037020411821e-02 4.037615492459279665e+01
4.285781000000063159e+02 2.194178363730274126e-02 5.145015714186973810e+01
4.286781000000063386e+02 2.200078561828832172e-02 6.569457729139642765e+01
4.287781000000063614e+02 2.205949611201326460e-02 6.775627385189102370e+01
4.288781000000063841e+02 2.212259068658252795e-02 4.506807636599718592e+01
4.289781000000064068e+02 2.219026185966126163e-02 5.904980823772774556e+01
4.290781000000064296e+02 2.225793303273999185e-02 7.303154010945830521e+01
4.291781000000064523e+02 2.232579293772088067e-02 3.891320929746227364e+01
4.292781000000064751e+02 2.239301746473316979e-02 5.263346620472968596e+01
4.293781000000064978e+02 2.246024199174545891e-02 6.635372311199711248e+01
4.294781000000065205e+02 2.252873683087755832e-02 5.006339269803299885e+01
4.295781000000065433e+02 2.259094252896557894e-02 4.643545404838063462e+01
4.296781000000065660e+02 2.265093196635419373e-02 5.990292065400770127e+01
4.297781000000065887e+02 2.271092140374281199e-02 7.337038725963475372e+01
4.298781000000066115e+02 2.277541760382859742e-02 4.045449068138368176e+01
4.299781000000066342e+02 2.284945501435166684e-02 5.366884278227016836e+01
4.300781000000066570e+02 2.292349242487473973e-02 6.688319488315666206e+01
4.301781000000066797e+02 2.299808952610152279e-02 3.468251652020926912e+01
4.302781000000067024e+02 2.307229724283932359e-02 4.765219687741848276e+01
4.303781000000067252e+02 2.314650495957712092e-02 6.062187723462768929e+01
4.304781000000067479e+02 2.322168328391315678e-02 5.863672259728017622e+01
4.305781000000067706e+02 2.329287317503460700e-02 4.183682463150540087e+01
4.306781000000067934e+02 2.335917644748582850e-02 5.456809675807568283e+01
4.307781000000068161e+02 2.342547971993705000e-02 6.729936888464597189e+01
4.308781000000068389e+02 2.349544492871206980e-02 3.623015057723888788e+01
4.309781000000068616e+02 2.358068984511926813e-02 4.872571288536538248e+01
4.310781000000068843e+02 2.366593476152646994e-02 6.122127519349188418e+01
4.311781000000069071e+02 2.375180643204113234e-02 4.251313197553312762e+01
4.312781000000069298e+02 2.383819483304466455e-02 4.307767338558804937e+01
4.313781000000069525e+02 2.392451254068012761e-02 5.534108450090981535e+01
4.314781000000069753e+02 2.401094586823123919e-02 6.622216550490259124e+01
4.315781000000069980e+02 2.409736216178819460e-02 3.762504314700278485e+01
4.316781000000070208e+02 2.417642973004650170e-02 4.966249809092872169e+01
4.317781000000070435e+02 2.425549729830480880e-02 6.169995303485467275e+01
4.318781000000070662e+02 2.433582194522532910e-02 3.236377815746635633e+01
4.319781000000070890e+02 2.443642372759875780e-02 4.417707544258196606e+01
4.320781000000071117e+02 2.453702550997218651e-02 5.599037272769757578e+01
4.321781000000071344e+02 2.463808214615983289e-02 5.057186676050616825e+01
4.322781000000071572e+02 2.474052615176779157e-02 3.887918841179687490e+01
4.323781000000071799e+02 2.484293634937823417e-02 5.047660276997996220e+01
4.324781000000072027e+02 2.494534654698867676e-02 6.207401712816306372e+01
4.325781000000072254e+02 2.504977361826244558e-02 3.375936462111752689e+01
4.326781000000072481e+02 2.514651083612608543e-02 4.514462839553036133e+01
4.327781000000072709e+02 2.524324805398972527e-02 5.652989216994319577e+01
4.328781000000072936e+02 2.534031055647018027e-02 3.589463845374366713e+01
4.329781000000073163e+02 2.545584902809227765e-02 3.999388961790944563e+01
4.330781000000073391e+02 2.557342998798901867e-02 5.117028491027421921e+01
4.331781000000073618e+02 2.569113945918736000e-02 5.770706651460609748e+01
4.332781000000073846e+02 2.581072048219625395e-02 3.501874457589067191e+01
4.333781000000074073e+02 2.593039256313935115e-02 4.599019378684653248e+01
4.334781000000074300e+02 2.605006464408245181e-02 5.696164299780240015e+01
4.335781000000074528e+02 2.617250203596404104e-02 3.020898926942863483e+01
4.336781000000074755e+02 2.628822332409571499e-02 4.098261735000095030e+01
4.337781000000074982e+02 2.640394461222738895e-02 5.175624543057325866e+01
4.338781000000075210e+02 2.652001208704252155e-02 4.343066792954372346e+01
4.339781000000075437e+02 2.664887394525357681e-02 3.614123775231421121e+01
4.340781000000075665e+02 2.678214146533578269e-02 4.671821116432853671e+01
4.341781000000075892e+02 2.691540898541798857e-02 5.729518457634286221e+01
4.342781000000076119e+02 2.705023634535264065e-02 3.146196202891977833e+01
4.343781000000076347e+02 2.718539184579969042e-02 4.185025041622677833e+01
4.344781000000076574e+02 2.732054734624673673e-02 5.223853880353377832e+01
4.345781000000076801e+02 2.745805106582350358e-02 3.002695853978865870e+01
4.346781000000077029e+02 2.759069374424063040e-02 3.714162353030533836e+01
4.347781000000077256e+02 2.772297493840862603e-02 4.734400107330602481e+01
4.348781000000077483e+02 2.785536591386517449e-02 5.016368702595694629e+01
4.349781000000077711e+02 2.799560052316068387e-02 3.258553289254248142e+01
4.350781000000077938e+02 2.814129531281853863e-02 4.261113777882925291e+01
4.351781000000078166e+02 2.828699010247639686e-02 5.263674266511603150e+01
4.352781000000078393e+02 2.843356529833242913e-02 2.817809478504070597e+01
4.353781000000078620e+02 2.858048719379691766e-02 3.802991286289960016e+01
4.354781000000078848e+02 2.872740908926140965e-02 4.788173094075848724e+01
4.355781000000079075e+02 2.887551896063113646e-02 3.710985281421636728e+01
4.356781000000079302e+02 2.902063249231719155e-02 3.359738168716813789e+01
4.357781000000079530e+02 2.916427560539367955e-02 4.328058953752302784e+01
4.358781000000079757e+02 2.930791871847016755e-02 5.296379738787790359e+01
4.359781000000079985e+02 2.945575958009395354e-02 2.929919308116633658e+01
4.360781000000080212e+02 2.961018509655762021e-02 3.881849304800530831e+01
4.361781000000080439e+02 2.976461061302128688e-02 4.833779301484428004e+01
4.362781000000080667e+02 2.991954948375656620e-02 2.514207019038612145e+01
4.363781000000080894e+02 3.007659607138220628e-02 3.449968629750033955e+01
4.364781000000081121e+02 3.023364265900784636e-02 4.385730240461455764e+01
4.365781000000081349e+02 3.039084075960231390e-02 4.347310570459583090e+01
4.366781000000081576e+02 3.054987327441405220e-02 3.031589111137925485e+01
4.367781000000081804e+02 3.070957584108563454e-02 3.951487267201586207e+01
4.368781000000082031e+02 3.086927840775721688e-02 4.871385423265246573e+01
4.369781000000082258e+02 3.103010058028181709e-02 2.625973625003826939e+01
4.370781000000082486e+02 3.119248873589913068e-02 3.530473378922924610e+01
4.371781000000082713e+02 3.135487689151644775e-02 4.434973132842023347e+01
4.372781000000082940e+02 3.151762852650684399e-02 3.147638921983675075e+01
4.373781000000083168e+02 3.168244878501563777e-02 3.122780606344770149e+01
4.374781000000083395e+02 3.184755723935710908e-02 4.011863483201844360e+01
4.375781000000083623e+02 3.201266569369858039e-02 4.900946360058919282e+01
4.376781000000083850e+02 3.217952458424029605e-02 2.727752016555877290e+01
4.377781000000084077e+02 3.234738470923499698e-02 3.601907136534368448e+01
4.378781000000084305e+02 3.251524483422969097e-02 4.476062256512859960e+01
4.379781000000084532e+02 3.268379202513604920e-02 2.345331964499224497e+01
4.380781000000084759e+02 3.285443421598766706e-02 3.204522816883206104e+01
4.381781000000084987e+02 3.302507640683928491e-02 4.063713669267187356e+01
4.382781000000085214e+02 3.319592547365400603e-02 3.749406475754882706e+01
4.383781000000085442e+02 3.336876620949219552e-02 2.819640498067550638e+01
4.384781000000085669e+02 3.354221892545319883e-02 3.664377466594071109e+01
4.385781000000085896e+02 3.371567164141420214e-02 4.509114435120591224e+01
4.386781000000086124e+02 3.389045063191256646e-02 2.447114685185439598e+01
4.387781000000086351e+02 3.406674106719647516e-02 3.277401105302133999e+01
4.388781000000086578e+02 3.424303150248039079e-02 4.107687525418828756e+01
4.389781000000086806e+02 3.441975283227995119e-02 2.646737153981987589e+01
4.390781000000087033e+02 3.459871007459782571e-02 2.902617623586063900e+01
4.391781000000087261e+02 3.477786956316297751e-02 3.718655518487103251e+01
4.392781000000087488e+02 3.495707590453715763e-02 4.288125283904980733e+01
